date,ATXRNSA,BOXRNSA,CRXRNSA,CHXRNSA,CEXRNSA,DAXRNSA,DNXRNSA,DEXRNSA,LVXRNSA,LXXRNSA,MIXRNSA,MNXRNSA,NYXRNSA,PHXRNSA,POXRNSA,SDXRNSA,SFXRNSA,SEXRNSA,TPXRNSA,WDXRNSA
2018-02-01,142.07639844725,206.9163015822,153.024314924,138.6099380828,117.9353805826,182.28582,207.8425568243,118.635729747625,173.3428900755,275.5106460605,230.5246467687,163.596894515386,196.7271559023,175.738023603737,224.9958638591,250.9253252255,256.1556877118,238.219601098156,204.7034870198,221.097047223
2018-03-01,143.212029227305,209.0431103548,154.4912831063,140.0177657946,118.1453921844,183.58835,210.7847542856,119.823971401295,175.8583550073,277.9424792764,232.0978426653,166.350078911001,197.0141840985,177.452302875087,227.2827761551,253.3629578136,261.5521563341,244.927343257894,205.8872696536,223.5009372827
2018-04-01,144.360174173003,212.6436790862,155.7301817313,141.4312547619,118.9951552657,185.27276,213.3411736222,121.575643737392,178.7101683557,280.3305413914,233.2243475723,169.248826382786,196.7625875131,179.001578131496,229.75199581,255.5899758051,264.1902516249,251.491929992959,206.8174153688,225.98695999
2018-05-01,145.852582259277,214.2841175578,156.7983129615,142.7787022878,120.5776870351,186.42279,215.104948297,122.438613430297,181.0316663821,281.2883744829,235.0858638195,171.00228226869,197.2385713111,180.755878551504,232.4884454964,256.9672244852,267.02934693,257.091391453047,207.8653789939,227.2296510904
2018-06-01,146.752503648715,215.8909389548,157.655422414,143.7021933895,121.8271481023,187.159,216.3944922687,123.647777555296,183.4912560338,282.7021668178,236.6698673952,172.535742057691,197.9988750328,182.150118092013,234.1736402316,258.4401534453,268.3051036799,258.921674266801,209.1320241542,228.2986269604
2018-07-01,147.493503373514,216.1515622864,157.9310732312,144.2038081125,123.4839208975,187.50014,217.0877379147,124.084419662,186.0099238217,282.9153600589,237.6952496724,173.259351972869,198.6948621488,183.480488391814,235.3360795575,258.4910107924,269.8503752315,257.708711102352,210.3589724787,228.5755031611
2018-08-01,147.833692773263,216.2251617407,158.2160877779,144.7882812479,124.0825994778,187.43342,217.0598115702,124.730446534896,188.1392019552,283.099198683,237.943380514,173.789650029077,199.4546592871,184.178426524281,235.0959079314,257.3229067875,268.8818495333,253.643366178098,211.4505738872,228.3884653945
2018-09-01,148.149943224105,216.27197182,158.5303036456,144.8638006323,124.3336370384,187.42928,216.7648036422,124.792742681997,189.3165136166,282.5293207627,238.2689482283,173.570630865572,200.2730349999,185.462034590078,234.91689558,256.0834438998,268.9718533841,250.247803150142,212.6162425305,227.7843691784
2018-10-01,148.41360122314,216.2938322648,158.9401646996,144.3996659726,123.6163680891,187.49068,216.1482213667,124.55864752574,189.9691101014,282.6605487048,238.543548473,173.21905579627,200.9585397367,186.759328261239,233.6465865587,255.2554429643,267.042713201,247.628059846744,213.1637981879,227.7598032888
2018-11-01,148.687503078324,216.4216204364,159.2267720456,143.4802466579,122.7410318471,187.88942,215.4616987295,123.980740947298,189.9559492746,281.5003537043,239.4030214826,172.852528993928,201.096184287,187.354439412863,232.6050494208,253.3622518645,265.1764119697,245.822047720057,213.9066462676,227.6798089476
2018-12-01,148.758377014248,215.251683275,159.1290127801,142.4259285495,122.3917291352,187.97905,215.1240063991,123.397250300859,190.2238536273,281.6030806371,239.5857118762,172.025019885936,201.183151015,187.419048416024,231.9267794903,251.6866574881,261.2393598358,244.289596345043,213.7238643011,227.3008064411
2019-01-01,148.398294942998,214.3533488584,159.5161692038,141.5726782264,121.6142261923,188.20045,215.6359989596,123.136524119685,189.7175403148,280.2646333999,240.3193858776,171.46040820717,201.0996426928,187.212349539876,231.4054207707,251.2900978314,257.8397274656,243.628759847567,214.2966050762,226.9179904571
2019-02-01,148.922589964725,213.4525844104,159.3402565845,141.5220899523,121.4543376099,188.53544,217.6282505899,123.224339813201,190.0858202359,280.227605799,240.541552533,170.787468570856,200.7595401452,187.498064292939,231.4691373648,253.7636951417,259.3686614418,244.962969954506,215.6954053956,227.5939909239
2019-03-01,149.989003768609,216.9717028168,160.5688937205,142.2988593607,122.347069985,189.08054,219.8002900344,123.692049967003,190.2930353187,281.669121412,242.0502193533,172.612408069045,200.2846182238,188.297525574927,233.0665668686,256.3735502997,264.5269197495,249.027888907387,216.7355897545,229.7671803782
2019-04-01,151.539854015428,220.861091115,162.1755938439,143.9731291149,123.243895568,190.31756,221.5314169353,125.719662402016,191.4046884304,284.2143895938,242.4661614555,174.183391404623,200.2822216947,189.718599998386,235.6639377282,257.572638701,268.7688939646,251.691555667995,218.2545992358,232.1220667599
2019-05-01,152.505724233901,221.8126009159,163.6633263375,145.0459812127,124.9260819262,191.29859,222.7550428585,127.241587685757,192.5887552065,286.4707021175,242.9685451787,177.10693437644,200.5308664578,191.078098444738,238.0780471521,259.9921680462,269.5850552126,254.118140316286,218.5109968702,233.7309995055
2019-06-01,153.304378834501,223.9748468272,164.6165057228,146.2080495977,126.0558917701,192.1308,223.6759322666,128.901718652398,193.5298222623,286.682036391,243.2880800088,179.005609085792,200.5685776938,192.632931166567,239.6103240287,261.8340569542,270.1703378172,255.519005261858,218.9727137647,234.916675669
2019-07-01,153.422105367177,224.3581129601,165.0542648984,146.6099496912,127.3742614273,192.55559,223.7225719435,129.338138463401,194.6889552891,285.9249338697,244.1248776952,180.236396300113,200.8086105394,193.99868985267,241.1719215548,263.5394269099,270.051393644,256.060957021728,219.821095082,234.6293542846
2019-08-01,153.742557721478,224.624530982,165.3694171391,146.7197309555,127.7340788015,192.66199,223.3441489054,129.31619343185,194.3461720435,285.8693734993,244.9573166475,180.531458098424,201.2748718333,195.751103878426,241.1143326912,262.9829069226,268.7333119026,255.348849060867,220.5945162936,234.4277819464
2019-09-01,154.017979219308,223.7792440535,165.8701449815,145.4799748371,128.37083548,193.06343,223.2289479457,129.140001859652,194.6623230555,287.1383939847,245.7372823857,180.836410184364,201.9676051253,196.623931101601,241.2321956036,263.099156432,267.0486098146,254.589235610802,222.1165430628,233.8204634896
2019-10-01,154.681843348125,223.7634931209,166.5534558938,144.7397828308,127.6978877096,192.92037,223.2079744564,128.257523496073,194.2930046325,288.263742826,246.5001698115,180.678444706115,202.8555581174,197.664989553415,240.0920344632,262.4468207771,265.9705322093,253.779560843297,223.5159899439,234.3506649577
2019-11-01,155.014260599643,224.808701786,167.3850998636,143.6764479218,127.6053868463,193.23245,223.3013208489,127.698494268516,195.005727461,289.1354089721,246.94338372,179.588922061017,202.8150801567,198.323831240288,240.2684993311,263.268690593,266.557443052,253.7788734804,224.6017312455,234.6850389387
2019-12-01,154.847273843614,224.7667812841,167.4017132433,143.3990463949,126.6862645466,192.84199,223.07141693,127.496783149903,195.1712957091,288.9332746917,247.1175448637,178.649456385715,203.2085006053,199.526518540856,240.588115065,263.3114150197,266.6985478218,254.255903330629,224.9093714604,234.854852006
2020-01-01,155.111838135553,223.9301027665,167.2684200728,142.1978496087,126.6985535581,193.08323,223.7474336686,127.303954967482,195.8781078123,289.7245689398,247.3014834402,177.782265173545,203.0580550826,200.142657440181,241.6024856031,264.2003596711,265.7033263779,256.221432055161,224.8799169829,235.0400470845
2020-02-01,155.841788410512,223.8201610606,167.7441168325,142.558658994,127.0181899016,193.32482,225.1552719504,127.740508155906,196.8817179123,290.6473851505,248.6156021291,179.766454119591,203.8590608307,201.529924719579,242.9740349614,265.6174993108,268.8635617517,259.905145354298,226.2792920238,236.02222939
2020-03-01,156.983021728514,227.3717848267,169.2785328263,144.5034425775,128.7234240239,194.38573,228.101156532,128.741487911494,198.7520693958,293.6942426445,250.4437938733,181.920620172608,204.1949548394,203.666848773877,244.7911775369,269.4170044273,274.4811487878,266.648930500853,228.7604161044,238.7216984416
2020-04-01,158.15573728181,230.4247012092,171.1500816916,145.8985349169,130.5151787953,195.68122,230.3865294338,130.305311488861,200.3685605652,295.7327050233,252.1226593518,185.381774244919,204.3772371794,206.488617165239,246.0332970309,272.5656341397,276.036612926,270.273220793522,230.6883809928,240.3783439983
2020-05-01,158.955884061634,231.2233846603,172.5173599425,146.9176296149,131.9469847593,196.71531,231.4974635544,130.938258482742,200.8227934968,296.4804557991,252.7828886846,186.844001633079,204.2259343617,208.29547770747,248.342448169,273.6628047654,275.7800320382,271.752115949608,231.3038256288,241.4458023605
2020-06-01,159.940420252123,231.8422851376,173.9204134317,147.0242221304,132.7211924821,198.04247,232.6475194573,132.79200011267,200.0987927326,297.7404280439,252.9119369309,188.61751721807,204.2965637756,210.010968339835,249.9464185087,275.3217077972,274.5909030748,272.433321623625,231.5968822854,242.7444047557
2020-07-01,160.802542819367,234.2443466213,174.9736881882,148.4470811136,134.3284055434,198.78224,233.5138011779,134.533366820093,201.2777543502,301.1093042639,253.92962208,189.5883191951,205.3842372664,211.839513168943,253.2938412846,278.105787326,277.7030180332,274.063262355943,232.8031611612,244.9010001634
2020-08-01,161.647848618296,237.4061323476,176.5123999136,150.3850260573,136.548379322,200.73284,235.1393710933,136.053611548338,203.58391749,305.2923419313,256.6274010781,190.894395409891,208.2705155738,215.094791604268,256.0417497287,283.0336408752,280.3986811999,277.091279857577,235.5980729244,247.600104619
2020-09-01,163.256976245131,241.1678898852,178.6334680338,152.1637592238,138.1650743555,202.58647,236.6398662282,137.295951083676,205.1627314251,309.0668240307,259.5068897546,192.812906519269,212.0143226443,219.16129354457,259.5450902954,287.9787756716,284.1653570745,280.539740785067,238.7681649429,250.0415086546
2020-10-01,165.19744089558,244.8459343154,181.1824585871,153.2862773114,140.1140796557,205.50438,238.8810511486,138.315390274233,206.8711736809,312.585024674,263.2550345009,194.904037107852,216.5481854682,222.820796677785,261.4010451093,292.8859729566,287.3452416945,283.476445514299,242.6134213203,252.9528966887
2020-11-01,167.184575053306,248.3342001768,183.2397761208,153.6351754934,140.4376683856,207.21477,241.3409828578,139.342298600325,208.3680915567,315.3717784468,266.5753992196,195.971025155924,220.9571365203,225.645329931312,263.2790125409,295.4823377173,289.8930019675,286.142542247963,245.9223188468,255.302097343
2020-12-01,168.644448139804,250.3397926846,184.3465399748,153.7989496343,141.7828222672,209.07642,243.6122393564,140.281906958926,210.687861982,317.9524997978,269.9472762497,196.489386016432,224.307620562,228.256487952561,264.5377447745,297.6351827001,290.7126312707,288.796566565683,249.016178162,257.3681349785
2021-01-01,170.101318558905,252.2572940933,185.8810621553,154.3333741301,141.9881773757,210.81409,246.4376269327,141.210871799389,213.0079429873,321.1944540518,273.4244068008,196.569485250867,227.0160296501,231.901611953114,267.4755440128,302.017405285,292.3682366517,293.010633585956,251.9426190482,259.0612204308
2021-02-01,171.549849252402,254.5578058421,187.7872375126,154.8729300587,142.7069484196,214.3741,250.9472623096,142.775148859984,215.2326953489,325.5791612576,276.2889271884,198.403859134434,228.9869410107,236.590633243891,271.2388262511,311.0062745765,298.4065990496,301.133229978386,255.3211502436,261.6965501419
2021-03-01,174.690264015611,261.242901041,192.67772996,157.5497816976,145.3149883389,220.39817,259.1988650498,144.689923997435,220.2486494339,333.2368655805,281.5242918023,201.846991111601,231.6998606393,244.554388722483,278.2559530504,321.3711643901,308.0997304491,315.217044019027,260.3364677786,267.0277719218
2021-04-01,177.805879309378,267.6646870843,197.1156260646,160.4216670277,147.9165129229,226.77797,265.9325043244,148.205441582188,225.4427405508,339.426507094,288.1840312638,206.407651157916,234.7326876741,252.664265779427,284.8774232098,331.5868571791,317.7925490798,326.434545099747,266.3017383953,272.5639557977
2021-05-01,181.935297646276,271.3843175181,201.9360353415,163.3291878526,151.1002869275,233.07644,271.9357011347,151.066084925166,232.0676639463,346.6822096585,294.9262201423,210.806037914907,238.0851298554,262.115886983872,291.721989971,341.0379780761,326.0812469239,335.478081918421,273.0623414811,276.6988197357
2021-06-01,186.483102897862,274.8479682432,207.0399146323,165.9859160334,154.7033143121,240.14109,278.3184510614,154.202819528135,239.7820631016,353.3310920625,303.9514940995,214.355264859001,240.6389725598,271.467131670598,298.1264322441,349.6430238064,334.7333914301,340.882651794409,281.3984614883,280.197010309
2021-07-01,190.731858954819,278.0067238088,211.5534928384,167.6744321362,156.4980920489,245.82838,283.2251366163,156.227666604633,246.3948835834,358.3784169125,310.9250029749,216.706082952792,243.3966566238,280.467090909912,302.6838899925,355.4228418786,338.5271770092,343.911075905081,289.6803318899,281.7995379892
2021-08-01,194.29795674831,279.4300827511,214.7605025813,168.9535030751,157.647447899,250.22249,285.6701761905,157.425778187404,251.9193444521,361.5116025888,318.0571202382,217.355231934854,244.8904151478,286.732638456426,305.4628600303,357.264179566,339.9770080506,344.478760208319,296.7698398866,282.6169031785
2021-09-01,197.707815137977,281.627657581,218.6547038749,169.8548201079,157.8872291381,253.25505,286.790055169,157.962266630934,255.7499409131,365.6017867179,324.8687318625,217.536094871106,246.7473744733,291.566930598734,306.7061598254,359.9666784558,340.4237432311,345.819563190364,304.8676557241,282.435620117
2021-10-01,199.990281773981,281.8467932908,222.0274902413,170.6624271706,158.9359446497,256.09389,287.3173516729,157.999914630767,259.3522319692,370.7758248743,331.0631566527,217.39415110057,249.0489191691,294.844614589328,307.7586442571,363.9344412226,340.4634740807,347.966323371573,310.7138255703,282.359872827
2021-11-01,202.684525794612,281.8145634001,225.111593796,171.3870384594,159.6499183789,259.12847,289.7226086561,158.439455473404,261.7414752546,375.3818915007,337.5942243041,217.821610634508,251.5263554605,298.317614361337,309.0976763168,367.832730861,342.4694910198,352.884472664801,317.1518148933,283.4442996858
2021-12-01,205.329308193465,283.7958064027,228.2914969903,172.4002462365,160.5962849195,263.43561,292.9436481778,159.353757689464,264.2827862644,378.7665879149,343.8958046081,218.605650858393,254.3571239195,302.333599773191,311.7703897375,374.4588561927,345.3822985956,358.098817279452,322.1697802524,284.8802168314
2022-01-01,208.586058009337,285.6994851628,231.4663514934,173.2037618891,161.3935028541,268.38278,297.6875354024,160.302222308772,268.7726663854,384.892455456,350.3482268287,219.73952627972,256.5436059935,307.470778404482,314.5962472412,384.1257654229,353.5532665458,365.312952270621,329.7079097035,288.1340689368
2022-02-01,212.880952614093,291.6890797842,236.1319020622,175.3275176812,162.8789054311,276.18609,306.8126791805,162.518297038648,274.4315598589,397.3129582457,358.4719362742,222.18573028958,259.9186982972,314.313729038924,322.6831990641,401.4378616939,366.5083384064,381.235675045309,338.4661318724,293.0293619588
2022-03-01,219.608190899407,299.6301372253,243.0206336681,177.8333346433,166.6754683173,288.05593,320.4748196409,166.811814007756,282.8941753115,410.6037519249,371.4962199344,226.852680689501,264.2944583958,323.77757481789,331.9663664995,416.4467264817,382.0432937459,402.472448779322,350.9858139696,301.310924425
2022-04-01,224.730274599502,308.0902080617,249.5497111855,181.1467979142,169.1057259522,297.18258,328.7137233643,170.763466865015,289.4577979828,418.8266962336,383.9445761405,231.806654121494,269.4184421507,331.73973056018,339.3255544275,425.9010966787,390.2259169372,411.773698278378,362.1321271744,307.0915157465
2022-05-01,229.742641931469,313.9487679108,255.3630619109,184.5232610509,172.2098513905,304.72834,332.2723402933,172.992861553264,295.6179481385,423.103877335,394.934906091,234.91284642206,273.5750659682,340.050499358023,342.2273839862,427.7993261275,393.8302933495,414.008915287559,372.2072415844,310.5390865945
2022-06-01,232.737692805691,315.9249048958,259.9166338602,187.7420037637,174.3409011685,307.81485,332.012987297,174.084013336794,299.9251587011,421.2491397659,404.1475957058,236.51580804417,276.8792073724,343.545294381278,341.8983160068,424.8300171583,388.5412976411,406.147516795831,380.2104952074,310.5328983158
2022-07-01,234.264137225441,315.0731542804,261.5128118547,188.8557797737,175.9892528458,306.51642,327.3394809731,173.768148930073,300.0927166022,414.3334860169,409.4029114342,236.184748576208,277.4456260463,343.001883378024,338.0940084653,413.9892499544,374.7919215591,393.725436441767,382.3742498589,308.2784433612
2022-08-01,233.320448296911,311.2599922316,260.5481643142,187.9374495394,175.808860672,300.66201,319.8620202549,172.568419034603,296.0070660354,404.8680399657,408.7953831584,233.911601339551,276.3352050133,335.528775345789,331.5020261647,402.4632189216,358.7273012849,378.407409073889,380.7417020904,303.5564418498
2022-09-01,231.504914749994,306.4108103815,257.5226275082,186.7277461524,174.4872521234,294.4683,313.4467470544,170.53434224062,288.7529755326,397.8796778179,404.6579737435,231.618050151085,274.5687974675,328.248948748227,327.3428807338,393.7843386514,348.1487211267,367.369503332528,377.3419677764,300.955778324
2022-10-01,229.737231637471,303.3937246651,255.1693678592,185.752940723,172.6925119389,290.71821,309.994424535,168.931723617606,283.6187195907,395.6249397261,400.4611765773,229.978616348816,274.0293348747,323.079285298258,324.4548016843,390.6034770436,342.3737101434,363.580458930365,374.3735209054,299.3708103773
2022-11-01,228.404111394786,301.2881270171,253.3669850981,184.7609651075,171.545428007,287.51734,307.400521072,168.207528684595,278.8347784589,392.2306734221,399.5850611286,228.223950926326,273.9711946896,317.099387775593,321.3378917362,385.3942302471,336.8846527274,358.112835610075,370.6120199255,298.532269056
2022-12-01,226.630432101944,298.52566334,250.8525341569,182.516291959,170.2396947207,284.37857,303.3075398606,166.497043295881,273.5812015696,388.9255522055,398.3608710481,225.360289319689,273.1866626435,311.160658033387,315.1799750442,380.0912082662,330.7132623567,351.612376928911,366.9492684167,297.1701973887
2023-01-01,226.038943242748,297.722867528,250.2552344084,181.6689285568,169.4528881793,281.71817,300.7638865793,165.386471759958,269.5969553674,388.5002469596,398.9994255852,223.437730914809,272.5371448108,307.29782194318,313.0996744764,378.8430322259,326.1170037686,346.963383456117,364.4044426143,295.1336920321
2023-02-01,226.864475378335,298.1228388973,250.4450478218,181.900333608,169.4124442821,281.69578,303.1566648153,165.149486759594,267.1257966114,392.1339312271,397.4854886592,223.481255623682,271.8150881346,307.81151298992,314.0960650926,384.5197430466,329.3964316909,348.301359537236,364.4070904384,296.3678988842
2023-03-01,229.530441229491,302.008026291,254.5641813407,185.3698199073,170.5152821399,284.71697,309.0879388383,168.815596343677,268.5705564611,398.6233786999,400.352148789,227.830060684738,274.9877126991,309.226567596425,319.4156138298,394.1326616761,338.869364585,355.758937167806,367.9679212448,300.7937301669
2023-04-01,232.496756210552,310.777222706,258.170626542,188.577171428,174.0293761359,288.66033,313.804685027,172.78388581116,270.3685622197,405.3359876537,403.7709416473,231.827179026961,278.5594275493,311.433260496987,324.1661786932,402.0186257142,346.6195387753,363.277670733837,371.0577677722,305.6175426579
2023-05-01,234.660919582033,314.5767391936,261.0516626622,192.8450811933,178.6966187708,293.1743,316.0975279387,176.184334249518,272.8217461592,409.8691372217,408.599586844,235.784680393899,283.1423315414,314.003759324462,327.3289138361,409.100368664,350.3413047153,369.309754528568,374.8254880599,310.298748829
2023-06-01,237.65556765941,318.6471795915,264.2949303099,195.5539674937,181.4641341965,295.23405,317.4425798299,177.929062067933,275.3545647476,413.0577220314,414.0889864028,238.124612658408,286.4017961881,317.57214221764,329.7479805251,413.4609969428,350.8066864418,372.698802130757,376.6713909268,312.3517694006
2023-07-01,239.416989111875,319.0841326943,266.3613123198,197.2623421432,182.9561366018,296.11979,318.0015376832,179.255438269879,278.4446899996,415.5795918804,417.0268821156,238.485743066746,289.0789237522,320.333582981033,329.4751834061,416.5798414053,351.3106215349,374.815628141878,379.3577213757,314.2117215902
2023-08-01,241.272253074951,320.9651442786,268.3940621305,197.280385556,182.5917941676,295.62034,317.7909408667,180.663645965084,281.5044948807,417.6022720032,422.1168136057,237.986967394818,290.8074641902,322.450986553626,329.3055642853,418.8725320046,349.6667633858,375.746995185581,380.8130188723,313.9689991696
2023-09-01,241.476571775013,322.4623978207,269.5653584906,197.7803617526,183.2682530842,295.23329,316.6990935791,181.934483809223,283.161439093,418.3740470907,424.6981153427,236.88983397335,292.9001504024,324.135915749689,327.9783745811,419.1329401894,350.0176073009,374.030582264639,382.7308542941,314.412643568
2023-10-01,241.713031832479,323.5190286174,270.3758327093,198.2889917231,183.7023584245,294.27292,314.871000204,182.577923160166,284.0510178109,420.2237957976,427.0635705887,236.085492143061,294.6356173939,325.89920428349,325.5191776507,418.5984110002,348.2066385679,371.700993234106,382.7110982421,313.4756219011
2023-11-01,241.065627447499,322.7102708659,271.0397886964,197.6173725345,184.2829273768,292.39679,312.0452774349,181.658063551595,284.578382623,420.8189784411,428.1121036873,234.191413672739,295.7332374546,324.739386217022,322.3576031374,416.7648677645,344.4038930797,367.044051522747,383.2474263043,312.6520487252
2023-12-01,240.903977749677,320.2547093377,270.6762346628,197.2135886262,182.8517973554,290.47582,310.3439060734,180.28437393276,285.0541232184,421.4307590103,429.1972699644,231.831812482501,295.8720510434,322.909028969907,319.2211395325,413.0910409298,341.5312303123,365.252454654554,382.1893434754,312.5303426268
2024-01-01,240.380643947696,318.7384976151,270.3795685477,196.5136533477,181.1831110724,289.941,308.8826189133,179.170183422832,284.7834430571,421.6553431706,428.6290693572,230.584761653151,295.3359689206,321.3427391771,318.5298862885,421.5332058276,340.8007769422,365.238329831087,381.2645344599,314.0417311518
2024-02-01,240.815966638857,321.962136004,270.937839886,198.7008309016,181.376749843,291.61534,311.5797234357,179.957376957359,286.6271040733,426.2865532832,429.1086985074,232.221850815267,297.5428020078,322.846842688777,322.3054141519,428.723384494,346.7062861499,373.011900770734,379.7602316916,317.7145238107
2024-03-01,242.983443929843,327.9844721016,273.951416217,201.8517170388,185.7931896196,295.15622,315.6560216251,182.003119829702,289.1939699924,433.9117256719,433.10333957,235.450848295914,301.6308032609,324.560298974399,327.3369103768,437.7996464164,355.8940106026,382.545265943149,381.5500581595,322.1476371602
2024-04-01,245.530749491999,335.5657865076,277.2729627117,205.2281997986,189.0355922542,298.62101,319.8887494825,185.174310266245,292.4934552702,439.7492066265,436.8256687233,238.51404622288,305.9280916451,326.403750016917,330.6839200473,443.1597922516,362.7601710915,390.371608927152,384.1501290673,325.6462514533
2024-05-01,247.886708243425,337.401080051,279.8752589493,207.5720871882,192.166727231,300.86686,322.6272263672,188.290771501331,296.1075095432,444.3169652405,439.961005182,241.2626436836,310.6883095632,327.819128269494,331.8334055674,446.3426169782,365.8615967128,395.200081565295,387.276275416,329.2337089318
2024-06-01,249.713382784919,339.6191576563,281.2284916061,209.5432932353,193.4239146974,302.00021,323.4175917183,190.4473065508,298.5817352766,446.872609497,442.7306537607,242.7425768266,313.3510774369,329.2305302989,332.2723497544,448.9744339227,366.9922286926,397.438657939619,388.1447514604,331.2022811783
2024-07-01,250.125114397176,339.6211548076,281.8204820235,210.580833619,195.1554636395,301.66378,322.066152011,191.2239543773,301.266941875,445.1013357825,444.0245142424,243.290468988,315.1064375681,329.4604762101,332.4888071618,445.9864221374,363.4878003424,396.92207083875,387.8320721693,331.5595064621
2024-08-01,250.0570417302,338.6275572557,281.6965525823,211.4512148822,194.768355084,300.23217,319.8277731328,191.4225533561,301.8640318934,441.4015253793,443.3481080626,242.8490439586,314.8881683241,329.0588591749,331.8872469746,442.783579402,359.5225254148,395.1621410696,387.0123242988,331.0481851563
2024-09-01,249.4295666346,336.9196878711,281.8828618372,211.3850557022,195.7981348156,298.37635,317.3420507356,191.6404920608,302.1019458664,437.3713593492,441.0555823621,242.5415332376,315.6268350901,329.928329725899,331.2922768024,438.9852154088,356.9087433065,393.3071712786,386.5819092009,330.9439106899
2024-10-01,248.5322542702,337.7971456613,281.0080385256,210.5717481377,194.2191329685,296.77704,316.2216546026,190.486217190203,300.689020465,436.5737199512,440.5500385567,241.5001501486,316.6759400498,329.795514624655,329.9408909233,437.1916114855,353.5227531798,389.7314804471,384.2356086293,331.1127974863
2024-11-01,247.8405696956,339.2429061485,280.8771104207,209.837894383,194.2348955738,295.18187,314.7198282737,189.8827110389,300.3889516728,436.5326709101,441.5607299189,240.7169193838,317.9179948265,329.826834317471,328.7976708355,435.3473339552,351.1253335583,386.826394411093,381.6722891096,330.8014226174
2024-12-01,246.409844453611,340.5738353524,280.0393365868,210.1353899334,192.4855186463,295.17092,314.9728509154,188.8502631039,300.4801651317,435.8137815558,443.2509380121,239.2249466998,318.1379104666,329.553741761246,328.5331948402,435.0853978257,350.9231560611,385.525168042022,377.7577582643,329.8445255397
2025-01-01,245.923302481709,339.6896679208,279.3330314442,211.1120791775,192.8105343661,293.78973,314.4934295132,189.2426061235,300.4368198127,438.3958686789,442.6340879892,238.865100261,319.2476105925,329.95858601019,327.5191882282,435.3035844518,350.969611442,385.061749913379,375.5138504877,330.0308833839
2025-02-01,246.8306756128,340.9864586263,279.4394400928,212.3994212403,193.2839007042,294.16392,316.4132124709,190.2548696088,300.6440154843,445.249891959,441.35147106,239.1654561079,320.9658829749,330.165386603676,329.0497635039,439.7865740185,357.288959901,391.3031405507,374.3681944685,332.1625581598
2025-03-01,249.0055680275,343.3616618678,281.2520457295,214.8217616633,196.7191253454,295.70339,319.8364594135,192.5292124877,302.6455967164,451.5287639206,440.5097995165,241.8511762744,326.417207273,330.6874462132,331.7450796929,444.2928599057,361.4177945657,398.2350211017,373.2272080616,336.4006520458
2025-04-01,250.782158443,348.5426463105,284.0474278591,217.3390679327,198.7193332954,297.97717,322.1591153261,195.3934125619,304.5196460428,451.0712397299,442.9577636167,243.9702936788,330.8148283929,330.5903338973,333.141021943,447.1507159513,363.3441382269,402.2917207434,375.9387031024,339.4058398006
2025-05-01,252.0622468192,353.027087328,286.9311476048,219.9498388839,201.4470901546,298.99244,322.613100387,197.5028920575,305.9045027782,448.8061255634,442.5024245025,247.1234625196,334.4093200114,330.8255321219,336.1320822738,447.2488235358,363.1642593125,402.4237041007,377.8792810754,339.9918638781
2025-06-01,252.0291808599,353.9943480614,288.1962646721,222.1390670486,202.2370698708,299.12986,321.5934344638,198.4715766937,305.7981582507,447.0049850672,441.9451405428,248.7367145068,336.1333011988,329.1359794105,335.5647016426,445.6429343806,359.4509933273,401.0243010114,378.9321708849,338.3141604368
2025-07-01,251.9077101475,353.3532329648,287.6519810079,223.3072283967,204.0549517003,297.95498,319.9478774836,199.1320794626,304.1380500049,445.7103563537,438.4751325594,249.659693268,335.6839227704,326.5125968147,335.9776890387,442.5348242127,356.1379979427,397.5694698757,376.7949560518,335.8134454947
2025-08-01,250.5338250331,352.3870347552,286.0298838243,223.7593144914,203.6876238531,296.67663,317.4169902576,198.62356471,302.4564243895,441.4568106984,436.1921663552,249.0436018513,334.0143700706,323.5992920669,332.5551991053,439.0799866585,354.0658671773,394.8029503909,374.0491829779,333.9036126258
2025-09-01,249.0214235761,350.6861111285,283.8179199557,222.7440168574,203.5627716273,294.4125,315.1834094242,198.656242178,299.8319264723,438.7607479911,435.6644128186,248.384450932,332.6347389375,323.3702523647,330.1536500536,434.9335510745,353.8917836866,391.1940241112,370.4878390274,333.0725800121
2025-10-01,248.2247554963,347.6928928464,282.0807840472,222.5240618675,202.064695127,292.35333,311.8853426084,198.1529469284,298.7408007563,436.7349853965,435.9938637687,247.886614977,332.8707678259,324.7317759108,327.8153651471,434.4597721904,354.4901473906,388.1625504327,368.2192387515,332.4477313838
2025-11-01,247.6886603579,345.1656995007,281.810616321,221.5367957887,200.6908887909,290.88461,310.6919223405,197.5359963332,299.1392069358,438.3597610773,436.9221651513,247.4361556396,334.9319094806,325.3629134938,326.6350540936,436.9172197061,352.3947521384,386.2488740416,366.9650424697,331.7785695561
2025-12-01,246.6992356784,344.6433607992,281.8016290714,221.2405463032,200.134231307,290.59943,308.5225835919,196.8714122152,297.7311343466,439.2330585625,436.6627115074,245.7101190178,335.718682184,324.4735155917,324.8912770746,439.1093077226,350.5201625312,385.0153287149,366.9084529265,330.3590198164
2026-01-01,245.5488661956,345.0471592221,282.423177983,220.8449452151,199.4771212466,289.39369,308.024640396,195.421999789,297.5266271331,439.0383506682,438.5692614023,244.8177694446,336.1746656804,324.6104363746,324.1745883394,438.2875249415,349.6354680975,382.7599264714,365.9464717447,330.5529060761
